point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,geo_zone,vendor_id,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
1517,7503007822635,1.0,3276.06,CDMX,1156,México,3246.41,0.0,3246.41,3246.41,1.0,3246.41
1183,7501390914371,4.0,830.2,CDMX,1159,México,800.5972,0.0,800.5972,3202.3888,1.0,3202.3888
1517,7501314701285,3.0,1050.28,CDMX,1156,México,1041.9,0.0,1041.9,3125.7000000000003,1.0,3125.7000000000003
1265,7501825301059,96.0,45.12,CDMX,1152,México,31.1302,0.0,31.1302,2988.4991999999997,1.0,2988.4991999999997
1265,7501825300533,100.0,36.98,CDMX,1152,México,27.636,0.0,27.636,2763.6,1.0,2763.6
1113,7501125175626,11.0,309.17,CDMX,1164,México,250.0,0.0,250.0,2750.0,,2750.0
1311,7501165006645,2.0,1376.89,CDMX,1156,México,1331.49,0.0,1331.49,2662.98,,2662.98
1114,7501299307380,9.0,342.85,CDMX,1164,México,295.0,0.0,295.0,2655.0,,2655.0
1590,7501058623317,9.0,363.53,CDMX,1159,México,290.0,0.0,290.0,2610.0,,2610.0
1311,7502009746420,70.0,67.03,CDMX,1150,México,33.495,0.0,33.495,2344.6499999999996,,2344.6499999999996
1113,7501298210766,5.0,544.27,CDMX,1159,México,464.0,0.0,464.0,2320.0,,2320.0
1589,7503000645491,3.0,710.82,CDMX,1156,México,673.01,0.0,673.01,2019.03,,2019.03
1311,7501061017004,3.0,691.52,CDMX,1156,México,670.4,0.0,670.4,2011.1999999999998,,2011.1999999999998
1588,7501108767886,2.0,1114.49,CDMX,1156,México,993.78,0.0,993.78,1987.56,0.0,1987.56
1588,7501034645166,1.0,1941.3,CDMX,1156,México,1935.33,0.0,1935.33,1935.33,0.0,1935.33
1517,7501165008953,2.0,998.75,CDMX,1156,México,965.82,0.0,965.82,1931.64,1.0,1931.64
1517,7501314703128,4.0,448.87,CDMX,1156,México,445.29,0.0,445.29,1781.16,1.0,1781.16
1114,7503007822895,1.0,1982.69,CDMX,1153,México,1699.0,0.0,1699.0,1699.0,1.0,1699.0
1114,7501165006683,3.0,759.05,CDMX,1164,México,557.39,0.0,557.39,1672.17,,1672.17
1113,7501299307823,4.0,413.22,CDMX,1164,México,399.0,0.0,399.0,1596.0,,1596.0
1311,7501094917012,2.0,1074.71,CDMX,1153,México,770.0,0.0,770.0,1540.0,,1540.0
1311,7501165005594,12.0,125.48,CDMX,1164,México,125.0,0.0,125.0,1500.0,,1500.0
1576,7501049714604,1.0,1460.69,CDMX,1153,México,1370.0,0.0,1370.0,1370.0,,1370.0
1311,7501089800664,2.0,873.67,CDMX,1164,México,680.0,0.0,680.0,1360.0,,1360.0
1589,7501299307168,2.0,820.61,CDMX,1164,México,635.0,0.0,635.0,1270.0,,1270.0
1311,7501299330166,2.0,788.25,CDMX,1164,México,630.0,0.0,630.0,1260.0,,1260.0
1588,8027950210473,1.0,1873.95,CDMX,1153,México,1255.0,0.0,1255.0,1255.0,,1255.0
1113,7501300409584,5.0,282.72,CDMX,1164,México,249.0,0.0,249.0,1245.0,,1245.0
1113,7501318614376,1.0,1150.0,CDMX,1153,México,1049.0,0.0,1049.0,1049.0,,1049.0
1182,7501075724196,10.0,107.6,CDMX,1150,México,90.887,0.0,90.887,908.87,1.0,908.87
1114,7501318685499,1.0,2121.57,CDMX,1153,México,900.0,0.0,900.0,900.0,1.0,900.0
1311,7501318696549,2.0,901.82,CDMX,1153,México,450.0,0.0,450.0,900.0,,900.0
1114,7501287620507,2.0,602.98,CDMX,1153,México,380.0,0.0,380.0,760.0,1.0,760.0
1311,7501094916985,2.0,537.75,CDMX,1153,México,350.0,0.0,350.0,700.0,,700.0
1311,7891317019815,2.0,572.77,CDMX,1153,México,350.0,0.0,350.0,700.0,,700.0
1183,7502224228763,1.0,679.88,CDMX,1275,México,653.1934,0.0,653.1934,653.1934,,653.1934
1114,7501349022249,5.0,264.0,CDMX,1150,México,122.2914,0.0,122.2914,611.457,1.0,611.457
1311,7502224228060,6.0,97.56,CDMX,1275,México,94.0888,0.0,94.0888,564.5328000000001,,564.5328000000001
1182,7502211789031,10.0,38.95,CDMX,1150,México,32.444,0.0,32.444,324.44000000000005,1.0,324.44000000000005
1114,7502224228916,1.0,249.17,CDMX,1275,México,236.1267,0.0,236.1267,236.1267,,236.1267
1311,7501088505447,1.0,227.81,CDMX,1150,México,225.1904,0.0,225.1904,225.1904,,225.1904
1114,725742762145,2.0,165.4,CDMX,1150,México,97.1586,0.0,97.1586,194.3172,1.0,194.3172
1114,7502216808638,2.0,343.77,CDMX,1150,México,94.583,0.0,94.583,189.166,1.0,189.166
1590,7502009743986,7.0,40.8,CDMX,1150,México,25.8605,0.0,25.8605,181.02349999999998,,181.02349999999998
1517,7501573904212,3.0,69.0,CDMX,1150,México,49.5611,0.0,49.5611,148.6833,1.0,148.6833
1588,7501075721089,1.0,135.14,CDMX,1150,México,99.8036,0.0,99.8036,99.8036,,99.8036
1650,1306881056105,20.0,87.42,Chiapas,1159,México,84.506,0.0,84.506,1690.12,,1690.12
1748,3614225108716,24.0,48.99,Chiapas,1152,México,45.8596,0.0,45.8596,1100.6304,,1100.6304
1748,7501318612082,1.0,1086.4,Chiapas,1156,México,999.95,0.0,999.95,999.95,,999.95
1650,7502001166776,30.0,31.29,Chiapas,1152,México,31.1773,0.0,31.1773,935.319,1.0,935.319
1748,5702191029321,1.0,890.82,Chiapas,1156,México,867.54,0.0,867.54,867.54,,867.54
1741,7501258214759,10.0,107.12,Chiapas,1152,México,63.6212,0.0,63.6212,636.212,,636.212
1748,1306881052251,10.0,63.22,Chiapas,1159,México,63.1388,0.0,63.1388,631.388,,631.388
1748,7501349029194,48.0,11.99,Chiapas,1151,Chiapas,11.0,0.0,11.0,528.0,,528.0
1748,1306881054163,10.0,54.55,Chiapas,1159,México,52.7336,0.0,52.7336,527.336,,527.336
1741,7501086453221,3.0,178.2,Chiapas,1159,México,172.26,0.0,172.26,516.78,,516.78
1650,7501825304371,12.0,55.86,Chiapas,1152,México,33.5538,0.0,33.5538,402.64560000000006,1.0,402.64560000000006
1650,7502223111073,10.0,36.933,Chiapas,1152,México,36.9325,0.0,36.9325,369.325,1.0,369.325
1749,7503003406181,24.0,17.46,Chiapas,1152,México,14.5469,0.0,14.5469,349.1256,,349.1256
1741,1306881054170,6.0,59.33,Chiapas,1159,México,57.3504,0.0,57.3504,344.1024,,344.1024
1750,1306881054187,6.0,55.78,Chiapas,1159,México,55.1,0.0,55.1,330.6,,330.6
1741,785118752330,8.0,43.15,Chiapas,1152,México,41.001,0.0,41.001,328.008,,328.008
1749,650240066283,24.0,17.2,Chiapas,1152,México,13.361,0.0,13.361,320.664,,320.664
1380,7501314702657,1.0,337.02,Chiapas,1152,México,314.8785,0.0,314.8785,314.8785,,314.8785
1748,7502001160194,10.0,37.41,Chiapas,1152,México,30.9537,0.0,30.9537,309.53700000000003,,309.53700000000003
1380,7501314701797,1.0,317.7,Chiapas,1156,México,305.71,0.0,305.71,305.71,0.0,305.71
1748,7501070618933,1.0,241.56,Chiapas,1156,México,227.7,0.0,227.7,227.7,,227.7
1748,7502209852068,4.0,132.69,Chiapas,1151,Chiapas,56.75,0.0,56.75,227.0,,227.0
1741,7501072300133,3.0,74.1,Chiapas,1156,México,73.8,0.0,73.8,221.39999999999998,,221.39999999999998
1748,13117011180,2.0,439.66,Chiapas,1156,México,109.72,0.0,109.72,219.44,,219.44
1748,7501072340115,1.0,206.08,Chiapas,1156,México,193.92,0.0,193.92,193.92,,193.92
1650,7506022316608,20.0,11.91,Chiapas,1150,México,9.6212,0.0,9.6212,192.424,1.0,192.424
1741,1306881052183,3.0,61.0,Chiapas,1159,México,60.8188,0.0,60.8188,182.4564,,182.4564
1741,7502001166844,10.0,16.14,Chiapas,1159,México,16.124,0.0,16.124,161.23999999999998,,161.23999999999998
1748,7501825300823,5.0,34.43,Chiapas,1159,México,30.8328,0.0,30.8328,154.164,,154.164
1748,7501349029330,2.0,73.19,Chiapas,1151,Chiapas,68.84,0.0,68.84,137.68,,137.68
1750,7501349011618,12.0,12.0,Chiapas,1151,Chiapas,11.0,0.0,11.0,132.0,,132.0
1750,7501349019706,12.0,11.79,Chiapas,1151,Chiapas,11.0,0.0,11.0,132.0,,132.0
1748,13117011753,1.0,169.37,Chiapas,1156,México,127.54,0.0,127.54,127.54,,127.54
1741,7501349012370,12.0,13.61,Chiapas,1151,Chiapas,10.5,0.0,10.5,126.0,,126.0
1650,7501075717563,10.0,20.58,Chiapas,1150,México,12.5433,0.0,12.5433,125.433,1.0,125.433
1650,7502009746536,10.0,12.35,Chiapas,1151,Chiapas,12.15,0.0,12.15,121.5,,121.5
1750,7506022314437,3.0,35.14,Chiapas,1150,México,34.5923,0.0,34.5923,103.77690000000001,,103.77690000000001
1741,7502216809819,2.0,57.4,Chiapas,1159,México,37.5376,0.0,37.5376,75.0752,,75.0752
1650,759684272103,5.0,16.88,Chiapas,1151,Chiapas,14.85,0.0,14.85,74.25,,74.25
1749,759684031144,2.0,36.47,Chiapas,1151,Chiapas,34.65,0.0,34.65,69.3,,69.3
1749,7501349012394,6.0,11.49,Chiapas,1151,Chiapas,10.5,0.0,10.5,63.0,,63.0
1650,7502221182181,2.0,22.79,Chiapas,1164,México,22.5,0.0,22.5,45.0,1.0,45.0
1749,7501571200323,2.0,22.8,Chiapas,1150,México,19.8083,0.0,19.8083,39.6166,,39.6166
2087,7506425601790,48.0,12.58,Coahuila de Zaragoza,1152,México,12.5758,0.0,12.5758,603.6383999999999,2.0,603.6383999999999
2087,7501056340117,16.0,36.23,Coahuila de Zaragoza,1152,México,34.0921,0.0,34.0921,545.4736,2.0,545.4736
2087,7501109764761,16.0,33.99,Coahuila de Zaragoza,1152,México,33.3302,0.0,33.3302,533.2832,2.0,533.2832
2089,7506425622016,20.0,26.47,Coahuila de Zaragoza,1156,México,26.19,0.0,26.19,523.8000000000001,,523.8000000000001
2087,7502216808652,2.0,316.93,Coahuila de Zaragoza,1150,México,219.3807,0.0,219.3807,438.7614,,438.7614
2087,7501125100918,11.0,44.88,Coahuila de Zaragoza,1152,México,30.942,0.0,30.942,340.362,2.0,340.362
2087,7502009744426,11.0,37.8,Coahuila de Zaragoza,1159,México,25.52,0.0,25.52,280.71999999999997,1.0,280.71999999999997
2089,7506022303691,6.0,45.36,Coahuila de Zaragoza,1150,México,44.5484,0.0,44.5484,267.2904,,267.2904
2087,7501028643215,10.0,26.35,Coahuila de Zaragoza,1156,México,24.44,0.0,24.44,244.4,,244.4
2089,7502259892250,6.0,52.88,Coahuila de Zaragoza,1152,México,38.6449,0.0,38.6449,231.86939999999998,,231.86939999999998
2087,7502001162549,5.0,24.99,Coahuila de Zaragoza,1152,México,24.0241,0.0,24.0241,120.1205,2.0,120.1205
2089,7502227876428,3.0,28.63,Coahuila de Zaragoza,1152,México,24.9684,0.0,24.9684,74.9052,,74.9052
2087,7509546073057,6.0,13.99,Coahuila de Zaragoza,1152,México,11.6081,0.0,11.6081,69.6486,2.0,69.6486
2089,7502009743993,1.0,48.38,Coahuila de Zaragoza,1152,México,44.1035,0.0,44.1035,44.1035,,44.1035
1710,7506022330598,600.0,25.83,Colima,1152,México,23.5303,0.0,23.5303,14118.18,1.0,14118.18
1710,7503001007663,150.0,13.52,Colima,1152,México,12.8564,0.0,12.8564,1928.46,1.0,1928.46
1710,7502009744563,60.0,42.11,Colima,1159,México,31.9348,0.0,31.9348,1916.088,,1916.088
1710,7501590211232,48.0,39.74,Colima,1164,México,39.5,0.0,39.5,1896.0,1.0,1896.0
1710,7501384541620,20.0,47.578,Colima,1152,México,47.5777,0.0,47.5777,951.554,1.0,951.554
1710,7502224240222,8.0,95.92,Colima,1152,México,94.1125,0.0,94.1125,752.9,1.0,752.9
1710,7501573906476,30.0,19.848,Colima,1152,México,19.8479,0.0,19.8479,595.437,1.0,595.437
1710,7501314704187,8.0,64.5,Colima,1152,México,59.2368,0.0,59.2368,473.8944,1.0,473.8944
1710,7501563380408,40.0,10.2,Colima,1152,México,10.0003,0.0,10.0003,400.01199999999994,1.0,400.01199999999994
1710,7501109768110,5.0,51.2,Colima,1152,México,49.962,0.0,49.962,249.81,1.0,249.81
1710,7056504900561,4.0,59.089,Colima,1152,México,59.0886,0.0,59.0886,236.3544,1.0,236.3544
1710,7502001160231,10.0,23.96,Colima,1152,México,23.53,0.0,23.53,235.3,1.0,235.3
1710,7501048331109,2.0,67.48,Colima,1156,México,57.58,0.0,57.58,115.16,0.0,115.16
2097,7502009749162,50.0,80.98,Durango,1152,México,78.3549,0.0,78.3549,3917.745,1.0,3917.745
2097,7502009748400,200.0,18.794,Durango,1152,México,11.8827,0.0,11.8827,2376.54,1.0,2376.54
2097,7501095467264,14.0,159.85,Durango,1164,México,156.0,0.0,156.0,2184.0,1.0,2184.0
1824,7501258208055,8.0,279.31,Durango,1156,México,267.45,0.0,267.45,2139.6,2.0,2139.6
2097,7501299308844,50.0,44.27,Durango,1150,México,34.9734,0.0,34.9734,1748.6699999999998,1.0,1748.6699999999998
1824,7503036782368,10.0,170.98,Durango,1152,México,158.0912,0.0,158.0912,1580.9119999999998,1.0,1580.9119999999998
1788,7501058714305,10.0,153.58,Durango,1164,México,152.0,0.0,152.0,1520.0,,1520.0
1788,7501298223704,5.0,297.9,Durango,1152,México,279.9129,0.0,279.9129,1399.5645,1.0,1399.5645
1788,7501349022515,50.0,70.11,Durango,1152,México,26.3065,0.0,26.3065,1315.325,1.0,1315.325
1788,75050764,30.0,41.96,Durango,1152,México,41.1422,0.0,41.1422,1234.266,1.0,1234.266
1824,7506577800225,17.0,60.07,Durango,1152,México,54.4661,0.0,54.4661,925.9236999999999,1.0,925.9236999999999
1788,7501349027787,20.0,62.0,Durango,1152,México,45.0269,0.0,45.0269,900.538,1.0,900.538
2097,7502223111059,25.0,32.448,Durango,1152,México,32.4479,0.0,32.4479,811.1974999999999,1.0,811.1974999999999
1788,7501547505056,20.0,41.0,Durango,1152,México,40.205,0.0,40.205,804.0999999999999,1.0,804.0999999999999
1824,7502001161559,30.0,29.14,Durango,1159,México,26.68,0.0,26.68,800.4,1.0,800.4
2097,7506313800229,50.0,19.24,Durango,1150,México,5.3592,0.0,5.3592,267.96000000000004,1.0,267.96000000000004
1824,7501258208550,1.0,267.28,Durango,1159,México,199.636,0.0,199.636,199.636,1.0,199.636
1824,7501825300854,2.0,34.47,Durango,1159,México,27.086,0.0,27.086,54.172,1.0,54.172
2013,785118753979,100.0,59.52,Estado de México,1160,Estado de México,54.14,0.0,54.14,5414.0,,5414.0
1616,7503032208718,8.0,322.49,Estado de México,1156,México,315.48,0.0,315.48,2523.84,,2523.84
2119,7501314702770,2.0,1025.38,Estado de México,1156,México,986.7,0.0,986.7,1973.4,,1973.4
2136,7501385490316,65.0,33.08,Estado de México,1163,Estado de México,29.31,0.0,29.31,1905.1499999999999,1.0,1905.1499999999999
1601,7501201401106,2.0,840.6,Estado de México,1156,México,837.41,0.0,837.41,1674.82,,1674.82
1601,7501299330142,2.0,1002.41,Estado de México,1164,México,810.0,0.0,810.0,1620.0,1.0,1620.0
1729,7501573904335,50.0,31.3,Estado de México,1152,México,31.2949,0.0,31.2949,1564.745,,1564.745
1601,7501314704644,5.0,314.87,Estado de México,1156,México,312.36,0.0,312.36,1561.8000000000002,,1561.8000000000002
1616,300090286200,4.0,365.69,Estado de México,1159,México,355.5516,0.0,355.5516,1422.2064,,1422.2064
1601,7501314701926,2.0,660.76,Estado de México,1156,México,655.5,0.0,655.5,1311.0,,1311.0
1616,7502009749247,6.0,204.0,Estado de México,1152,México,200.005,0.0,200.005,1200.03,,1200.03
1616,7501314705269,3.0,354.73,Estado de México,1156,México,351.9,0.0,351.9,1055.6999999999998,,1055.6999999999998
1616,7501034600196,1.0,1923.08,Estado de México,1159,México,1020.8,0.0,1020.8,1020.8,,1020.8
1601,7502208891235,50.0,20.36,Estado de México,1152,México,20.0005,0.0,20.0005,1000.025,1.0,1000.025
2119,7501033957499,3.0,333.28,Estado de México,1159,México,323.9416,0.0,323.9416,971.8248,,971.8248
2119,7501314701322,1.0,938.99,Estado de México,1156,México,931.5,0.0,931.5,931.5,,931.5
1616,7501314705405,1.0,883.35,Estado de México,1156,México,876.3,0.0,876.3,876.3,,876.3
