"id","vendor_id","name","min_purchase","shipping_cost","min_free_delivery","created_at","updated_at","deleted_at"
1148,1159,Colima,10000.00,0.00,0.00,"2024-09-13 20:07:41","2024-11-20 20:41:46",
1149,1159,Chiapas,10000.00,0.00,0.00,"2024-09-13 20:07:42","2024-11-20 20:41:46",
1150,1159,Ciudad de México,3000.00,0.00,0.00,"2024-09-13 20:07:42","2024-12-30 19:26:57",
1151,1159,Chihuahua,10000.00,0.00,0.00,"2024-09-13 20:07:43","2024-11-20 20:41:47",
1152,1159,Guanajuato,10000.00,0.00,0.00,"2024-09-13 20:07:43","2024-11-20 20:41:48",
1153,1159,Durango,10000.00,0.00,0.00,"2024-09-13 20:07:44","2024-11-20 20:41:48",
1154,1159,Guerrero,10000.00,0.00,0.00,"2024-09-13 20:07:44","2024-11-20 20:41:49",
1155,1159,Hidalgo,10000.00,0.00,0.00,"2024-09-13 20:07:45","2024-11-20 20:41:49",
1156,1159,Estado de México,10000.00,0.00,0.00,"2024-09-13 20:07:45","2024-11-20 20:41:50",
1157,1159,Michoacán de Ocampo,10000.00,0.00,0.00,"2024-09-13 20:07:45","2024-11-20 20:41:50",
1158,1159,Morelos,10000.00,0.00,0.00,"2024-09-13 20:07:46","2024-11-20 20:41:51",
1159,1159,Nayarit,10000.00,0.00,0.00,"2024-09-13 20:07:46","2024-11-20 20:41:51",
1160,1159,Nuevo León,10000.00,0.00,0.00,"2024-09-13 20:07:47","2024-11-20 20:41:52",
1161,1159,Oaxaca,10000.00,0.00,0.00,"2024-09-13 20:07:47","2024-11-20 20:41:52",
1162,1159,Puebla,10000.00,0.00,0.00,"2024-09-13 20:07:48","2024-11-20 20:41:53",
1163,1159,Quintana Roo,10000.00,0.00,0.00,"2024-09-13 20:07:48","2024-11-20 20:41:53",
1164,1159,Querétaro,10000.00,0.00,0.00,"2024-09-13 20:07:49","2024-11-20 20:41:53",
1165,1159,Sinaloa,10000.00,0.00,0.00,"2024-09-13 20:07:49","2024-11-20 20:41:54",
1166,1159,San Luis Potosí,10000.00,0.00,0.00,"2024-09-13 20:07:50","2024-11-20 20:41:54",
1167,1159,Sonora,10000.00,0.00,0.00,"2024-09-13 20:07:50","2024-11-20 20:41:55",
1168,1159,Tabasco,10000.00,0.00,0.00,"2024-09-13 20:07:51","2024-11-20 20:41:55",
1169,1159,Tamaulipas,10000.00,0.00,0.00,"2024-09-13 20:07:51","2024-11-20 20:41:56",
1170,1159,Tlaxcala,10000.00,0.00,0.00,"2024-09-13 20:07:52","2024-11-20 20:41:56",
1171,1159,Veracruz de Ignacio de la Llave,10000.00,0.00,0.00,"2024-09-13 20:07:52","2024-11-20 20:41:57",
1172,1159,Yucatán,10000.00,0.00,0.00,"2024-09-13 20:07:52","2024-11-20 20:41:57",
1173,1159,Zacatecas,10000.00,0.00,0.00,"2024-09-13 20:07:53","2024-11-20 20:41:58",
1174,1160,México,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1175,1160,Jalisco,15000.00,0.00,0.00,"2024-09-13 20:07:38","2024-10-28 18:38:46",
1176,1160,Aguascalientes,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1177,1160,Baja California,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1178,1160,Baja California Sur,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1179,1160,Campeche,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1180,1160,Coahuila de Zaragoza,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1181,1160,Colima,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1182,1160,Chiapas,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-13 20:07:42",
1183,1160,Ciudad de México,700.00,0.00,0.00,"2024-09-13 20:07:42","2025-01-07 15:37:34",
1184,1160,Chihuahua,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1185,1160,Guanajuato,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1186,1160,Durango,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1187,1160,Guerrero,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1188,1160,Hidalgo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1189,1160,Estado de México,1500.00,0.00,0.00,"2024-09-13 20:07:45","2025-01-07 15:37:35",
1190,1160,Michoacán de Ocampo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1191,1160,Morelos,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1192,1160,Nayarit,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1193,1160,Nuevo León,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1194,1160,Oaxaca,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1195,1160,Puebla,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1196,1160,Quintana Roo,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1197,1160,Querétaro,10000.00,0.00,0.00,"2024-09-13 20:07:49","2024-10-28 18:38:47",
1198,1160,Sinaloa,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1199,1160,San Luis Potosí,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1200,1160,Sonora,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1201,1160,Tabasco,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1202,1160,Tamaulipas,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1203,1160,Tlaxcala,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1204,1160,Veracruz de Ignacio de la Llave,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1205,1160,Yucatán,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1206,1160,Zacatecas,0.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-13 20:07:53",
1207,1161,México,2000.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-25 03:18:47",
1208,1161,Jalisco,2000.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-25 03:18:47",
1209,1161,Aguascalientes,2000.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-25 03:18:48",
1210,1161,Baja California,2000.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-25 03:18:48",
1211,1161,Baja California Sur,2000.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-25 03:18:49",
1212,1161,Campeche,2000.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-25 03:18:49",
1213,1161,Coahuila de Zaragoza,2000.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-25 03:18:50",
1214,1161,Colima,2000.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-25 03:18:50",
1215,1161,Chiapas,2000.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-25 03:18:51",
1216,1161,Ciudad de México,1500.00,0.00,0.00,"2024-09-13 20:07:42","2024-12-13 20:22:17",
1217,1161,Chihuahua,2000.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-25 03:18:52",
1218,1161,Guanajuato,1500.00,0.00,0.00,"2024-09-13 20:07:43","2024-12-13 19:56:26",
1219,1161,Durango,2000.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-25 03:18:53",
1220,1161,Guerrero,1500.00,0.00,0.00,"2024-09-13 20:07:44","2024-12-13 19:57:08",
1221,1161,Hidalgo,1500.00,0.00,0.00,"2024-09-13 20:07:45","2024-12-13 19:57:16",
1222,1161,Estado de México,1500.00,0.00,0.00,"2024-09-13 20:07:45","2024-12-13 19:57:18",
1223,1161,Michoacán de Ocampo,1500.00,0.00,0.00,"2024-09-13 20:07:45","2024-12-13 19:57:19",
1224,1161,Morelos,2000.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-25 03:18:55",
1225,1161,Nayarit,2000.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-25 03:18:56",
1226,1161,Nuevo León,2000.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-25 03:18:56",
1227,1161,Oaxaca,2000.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-25 03:18:57",
1228,1161,Puebla,2000.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-25 03:18:57",
1229,1161,Quintana Roo,2000.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-25 03:18:58",
1230,1161,Querétaro,1500.00,0.00,0.00,"2024-09-13 20:07:49","2024-12-13 19:57:20",
1231,1161,Sinaloa,2000.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-25 03:18:59",
1232,1161,San Luis Potosí,2000.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-25 03:18:59",
1233,1161,Sonora,2000.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-25 03:19:00",
1234,1161,Tabasco,2000.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-25 03:19:00",
1235,1161,Tamaulipas,2000.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-25 03:19:01",
1236,1161,Tlaxcala,2000.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-25 03:19:01",
1237,1161,Veracruz de Ignacio de la Llave,2000.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-25 03:19:02",
1238,1161,Yucatán,2000.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-25 03:19:02",
1239,1161,Zacatecas,2000.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-25 03:19:03",
1240,1162,México,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1241,1162,Jalisco,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1242,1162,Aguascalientes,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1243,1162,Baja California,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1244,1162,Baja California Sur,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1245,1162,Campeche,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1246,1162,Coahuila de Zaragoza,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1247,1162,Colima,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1248,1162,Chiapas,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-13 20:07:42",
1249,1162,Ciudad de México,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-10-30 16:15:36",
1250,1162,Chihuahua,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1251,1162,Guanajuato,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1252,1162,Durango,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1253,1162,Guerrero,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1254,1162,Hidalgo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1255,1162,Estado de México,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1256,1162,Michoacán de Ocampo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1257,1162,Morelos,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1258,1162,Nayarit,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1259,1162,Nuevo León,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1260,1162,Oaxaca,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1261,1162,Puebla,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1262,1162,Quintana Roo,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1263,1162,Querétaro,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1264,1162,Sinaloa,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1265,1162,San Luis Potosí,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1266,1162,Sonora,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1267,1162,Tabasco,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1268,1162,Tamaulipas,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1269,1162,Tlaxcala,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1270,1162,Veracruz de Ignacio de la Llave,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1271,1162,Yucatán,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1272,1162,Zacatecas,0.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-13 20:07:53",
1273,1163,México,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1274,1163,Jalisco,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1275,1163,Aguascalientes,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1276,1163,Baja California,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1277,1163,Baja California Sur,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1278,1163,Campeche,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1279,1163,Coahuila de Zaragoza,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1280,1163,Colima,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1281,1163,Chiapas,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-13 20:07:42",
1282,1163,Ciudad de México,350.00,0.00,0.00,"2024-09-13 20:07:42","2024-11-12 16:49:30",
1283,1163,Chihuahua,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1284,1163,Guanajuato,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1285,1163,Durango,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1286,1163,Guerrero,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1287,1163,Hidalgo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1288,1163,Estado de México,350.00,0.00,0.00,"2024-09-13 20:07:45","2024-11-12 16:49:30",
1289,1163,Michoacán de Ocampo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1290,1163,Morelos,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1291,1163,Nayarit,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1292,1163,Nuevo León,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1293,1163,Oaxaca,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1294,1163,Puebla,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1295,1163,Quintana Roo,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1296,1163,Querétaro,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1297,1163,Sinaloa,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1298,1163,San Luis Potosí,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1299,1163,Sonora,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1300,1163,Tabasco,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1301,1163,Tamaulipas,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1302,1163,Tlaxcala,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1303,1163,Veracruz de Ignacio de la Llave,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1304,1163,Yucatán,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1305,1163,Zacatecas,0.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-13 20:07:53",
1306,1164,México,30000.00,0.00,0.00,"2024-09-13 20:07:38","2024-10-18 16:30:56",
1307,1164,Jalisco,30000.00,0.00,0.00,"2024-09-13 20:07:38","2024-10-18 16:30:56",
1308,1164,Aguascalientes,30000.00,0.00,0.00,"2024-09-13 20:07:39","2024-10-18 16:30:57",
1309,1164,Baja California,30000.00,0.00,0.00,"2024-09-13 20:07:39","2024-10-18 16:30:58",
1310,1164,Baja California Sur,30000.00,0.00,0.00,"2024-09-13 20:07:40","2024-10-18 16:30:58",
1311,1164,Campeche,30000.00,0.00,0.00,"2024-09-13 20:07:40","2024-10-18 16:31:00",
1312,1164,Coahuila de Zaragoza,30000.00,0.00,0.00,"2024-09-13 20:07:41","2024-10-18 16:31:00",
1313,1164,Colima,30000.00,0.00,0.00,"2024-09-13 20:07:41","2024-10-18 16:31:01",
1314,1164,Chiapas,30000.00,0.00,0.00,"2024-09-13 20:07:42","2024-10-18 16:31:01",
1315,1164,Ciudad de México,20000.00,0.00,0.00,"2024-09-13 20:07:42","2024-10-30 16:15:38",
1316,1164,Chihuahua,30000.00,0.00,0.00,"2024-09-13 20:07:43","2024-10-18 16:31:02",
1317,1164,Guanajuato,30000.00,0.00,0.00,"2024-09-13 20:07:43","2024-10-18 16:31:03",
1318,1164,Durango,30000.00,0.00,0.00,"2024-09-13 20:07:44","2024-10-18 16:31:04",
1319,1164,Guerrero,30000.00,0.00,0.00,"2024-09-13 20:07:44","2024-10-18 16:31:05",
1320,1164,Hidalgo,30000.00,0.00,0.00,"2024-09-13 20:07:45","2024-10-18 16:31:05",
1321,1164,Estado de México,30000.00,0.00,0.00,"2024-09-13 20:07:45","2024-10-18 16:31:06",
1322,1164,Michoacán de Ocampo,30000.00,0.00,0.00,"2024-09-13 20:07:45","2024-10-18 16:31:07",
1323,1164,Morelos,30000.00,0.00,0.00,"2024-09-13 20:07:46","2024-10-18 16:31:07",
1324,1164,Nayarit,30000.00,0.00,0.00,"2024-09-13 20:07:46","2024-10-18 16:31:08",
1325,1164,Nuevo León,30000.00,0.00,0.00,"2024-09-13 20:07:47","2024-10-18 16:31:09",
1326,1164,Oaxaca,30000.00,0.00,0.00,"2024-09-13 20:07:47","2024-10-18 16:31:09",
1327,1164,Puebla,30000.00,0.00,0.00,"2024-09-13 20:07:48","2024-10-18 16:31:10",
1328,1164,Quintana Roo,30000.00,0.00,0.00,"2024-09-13 20:07:48","2024-10-18 16:31:13",
1329,1164,Querétaro,30000.00,0.00,0.00,"2024-09-13 20:07:49","2024-10-18 16:31:13",
1330,1164,Sinaloa,30000.00,0.00,0.00,"2024-09-13 20:07:49","2024-10-18 16:31:14",
1331,1164,San Luis Potosí,30000.00,0.00,0.00,"2024-09-13 20:07:50","2024-10-18 16:31:15",
1332,1164,Sonora,30000.00,0.00,0.00,"2024-09-13 20:07:50","2024-10-18 16:31:15",
1333,1164,Tabasco,30000.00,0.00,0.00,"2024-09-13 20:07:51","2024-10-18 16:31:16",
1334,1164,Tamaulipas,30000.00,0.00,0.00,"2024-09-13 20:07:51","2024-10-18 16:31:17",
1335,1164,Tlaxcala,30000.00,0.00,0.00,"2024-09-13 20:07:52","2024-10-18 16:31:18",
1336,1164,Veracruz de Ignacio de la Llave,30000.00,0.00,0.00,"2024-09-13 20:07:52","2024-10-18 16:31:19",
1337,1164,Yucatán,30000.00,0.00,0.00,"2024-09-13 20:07:52","2024-10-18 16:31:19",
1338,1164,Zacatecas,30000.00,0.00,0.00,"2024-09-13 20:07:53","2024-10-18 16:31:20",
1339,1165,México,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1340,1165,Jalisco,0.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-13 20:07:38",
1341,1165,Aguascalientes,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1342,1165,Baja California,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
1343,1165,Baja California Sur,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1344,1165,Campeche,0.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-13 20:07:40",
1345,1165,Coahuila de Zaragoza,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1346,1165,Colima,0.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-13 20:07:41",
1347,1165,Chiapas,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-13 20:07:42",
1348,1165,Ciudad de México,0.00,0.00,0.00,"2024-09-13 20:07:42","2024-10-30 16:15:38",
1349,1165,Chihuahua,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1350,1165,Guanajuato,0.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-13 20:07:43",
1351,1165,Durango,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1352,1165,Guerrero,0.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-13 20:07:44",
1353,1165,Hidalgo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1354,1165,Estado de México,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1355,1165,Michoacán de Ocampo,0.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-13 20:07:45",
1356,1165,Morelos,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1357,1165,Nayarit,0.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-13 20:07:46",
1358,1165,Nuevo León,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1359,1165,Oaxaca,0.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-13 20:07:47",
1360,1165,Puebla,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1361,1165,Quintana Roo,0.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-13 20:07:48",
1362,1165,Querétaro,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1363,1165,Sinaloa,0.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-13 20:07:49",
1364,1165,San Luis Potosí,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1365,1165,Sonora,0.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-13 20:07:50",
1366,1165,Tabasco,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1367,1165,Tamaulipas,0.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-13 20:07:51",
1368,1165,Tlaxcala,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1369,1165,Veracruz de Ignacio de la Llave,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1370,1165,Yucatán,0.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-13 20:07:52",
1371,1165,Zacatecas,0.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-13 20:07:53",
1372,1152,México,1000.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-25 03:21:47",
1373,1152,Jalisco,1000.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-25 03:21:48",
1374,1152,Aguascalientes,1000.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-25 03:21:48",
1375,1152,Baja California,1000.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-25 03:21:49",
1376,1152,Baja California Sur,1000.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-25 03:21:49",
1377,1152,Campeche,1000.00,0.00,0.00,"2024-09-13 20:07:40","2024-09-25 03:21:50",
1378,1152,Coahuila de Zaragoza,1000.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-25 03:21:50",
1379,1152,Colima,1000.00,0.00,0.00,"2024-09-13 20:07:41","2024-09-25 03:21:50",
1380,1152,Chiapas,1000.00,0.00,0.00,"2024-09-13 20:07:42","2024-09-25 03:21:51",
1381,1152,Ciudad de México,1000.00,0.00,0.00,"2024-09-13 20:07:42","2024-10-30 16:15:39",
1382,1152,Chihuahua,1000.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-25 03:21:52",
1383,1152,Guanajuato,1000.00,0.00,0.00,"2024-09-13 20:07:43","2024-09-25 03:21:52",
1384,1152,Durango,1000.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-25 03:21:53",
1385,1152,Guerrero,1000.00,0.00,0.00,"2024-09-13 20:07:44","2024-09-25 03:21:53",
1386,1152,Hidalgo,1000.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-25 03:21:54",
1387,1152,Estado de México,1000.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-25 03:21:54",
1388,1152,Michoacán de Ocampo,1000.00,0.00,0.00,"2024-09-13 20:07:45","2024-09-25 03:21:55",
1389,1152,Morelos,1000.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-25 03:21:55",
1390,1152,Nayarit,1000.00,0.00,0.00,"2024-09-13 20:07:46","2024-09-25 03:21:56",
1391,1152,Nuevo León,1000.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-25 03:21:56",
1392,1152,Oaxaca,1000.00,0.00,0.00,"2024-09-13 20:07:47","2024-09-25 03:21:56",
1393,1152,Puebla,1000.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-25 03:21:57",
1394,1152,Quintana Roo,1000.00,0.00,0.00,"2024-09-13 20:07:48","2024-09-25 03:21:57",
1395,1152,Querétaro,1000.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-25 03:21:58",
1396,1152,Sinaloa,1000.00,0.00,0.00,"2024-09-13 20:07:49","2024-09-25 03:21:58",
1397,1152,San Luis Potosí,1000.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-25 03:21:59",
1398,1152,Sonora,1000.00,0.00,0.00,"2024-09-13 20:07:50","2024-09-25 03:21:59",
1399,1152,Tabasco,1000.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-25 03:22:00",
1400,1152,Tamaulipas,1000.00,0.00,0.00,"2024-09-13 20:07:51","2024-09-25 03:22:00",
1401,1152,Tlaxcala,1000.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-25 03:22:01",
1402,1152,Veracruz de Ignacio de la Llave,1000.00,0.00,0.00,"2024-09-13 20:07:52","2024-09-25 03:22:01",
1403,1152,Yucatán,4000.00,0.00,0.00,"2024-09-13 20:07:52","2024-10-10 03:18:33",
1404,1152,Zacatecas,1000.00,0.00,0.00,"2024-09-13 20:07:53","2024-09-25 03:22:02",
1405,1153,México,10000.00,0.00,0.00,"2024-09-13 20:07:38","2025-01-08 13:40:13",
1406,1153,Jalisco,1000.00,0.00,0.00,"2024-09-13 20:07:38","2024-09-25 22:37:48",
1407,1153,Aguascalientes,0.00,0.00,0.00,"2024-09-13 20:07:39","2024-09-13 20:07:39",
