point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,vendor_id,geo_zone,country
1679,7502216936003,8.0,658.07,11,Guanajuato,MX
1679,7502216936195,40.0,449.11,12,Guanajuato,MX
1679,7502221010729,1.0,24.14,11,Guanajuato,MX
1679,7502221010798,5.0,12.64,11,Guanajuato,MX
1679,7502221010811,79.0,23.18,11,Guanajuato,MX
1679,7502221011009,38.0,38.61,11,Guanajuato,MX
1679,7502221011108,1.0,18.77,11,Guanajuato,MX
1679,7502221013218,7.0,36.16,11,Guanajuato,MX
1679,7502221950681,2.0,85.8,11,Guanajuato,MX
1679,7502223555419,2.0,788.52,38,Guanajuato,MX
1679,7502224220040,4.0,572.55,12,Guanajuato,MX
1679,7502224227070,1.0,9476.01,11,Guanajuato,MX
1679,7502224227117,3.0,123.42,12,Guanajuato,MX
1679,7502224227131,1.0,659.64,11,Guanajuato,MX
1679,7502224227339,34.0,81.6,11,Guanajuato,MX
1679,7502224227346,10.0,81.6,11,Guanajuato,MX
1679,7502224227360,7.0,81.6,11,Guanajuato,MX
1679,7502224228060,7.0,95.08,11,Guanajuato,MX
1679,7502224228619,1.0,229.89,12,Guanajuato,MX
1679,7502224228688,3.0,730.97,12,Guanajuato,MX
1679,7502224228695,1.0,1778.69,12,Guanajuato,MX
1679,7502224228763,4.0,629.8,12,Guanajuato,MX
1679,7502224228916,13.0,228.03,12,Guanajuato,MX
1679,7502226290621,11.0,165.02,12,Guanajuato,MX
1679,7502226292687,1.0,524.42,38,Guanajuato,MX
1679,7502226293837,3.0,299.89,19,Guanajuato,MX
1679,7502226293875,17.0,425.17,12,Guanajuato,MX
1679,7502226295497,1.0,256.11,11,Guanajuato,MX
1679,7502226295503,5.0,482.3,12,Guanajuato,MX
1679,7502231320146,4.0,226.2,12,Guanajuato,MX
1679,7502231320573,6.0,417.34,12,Guanajuato,MX
1679,7502231320627,1.0,316.48,11,Guanajuato,MX
1679,7502231320665,8.0,228.31,11,Guanajuato,MX
1679,7502234762417,8.0,42.84,12,Guanajuato,MX
1679,7502235760016,20.0,490.22,12,Guanajuato,MX
1679,7502235760023,19.0,199.3,11,Guanajuato,MX
1679,7502235760030,34.0,410.28,12,Guanajuato,MX
1679,7502235760047,4.0,569.94,12,Guanajuato,MX
1679,7502235760054,7.0,422.48,12,Guanajuato,MX
1679,7502235760061,14.0,328.66,12,Guanajuato,MX
1679,7502235760108,6.0,269.82,12,Guanajuato,MX
1679,7502235760115,35.0,434.14,12,Guanajuato,MX
1679,7502235760122,26.0,292.58,12,Guanajuato,MX
1679,7502235760139,26.0,349.2,12,Guanajuato,MX
1679,7502235760153,15.0,338.74,12,Guanajuato,MX
1679,7502235760160,8.0,333.59,12,Guanajuato,MX
1679,7502235760177,15.0,535.18,12,Guanajuato,MX
1679,7502235760184,36.0,571.28,12,Guanajuato,MX
1679,7502235760191,8.0,491.32,12,Guanajuato,MX
1679,7502235760207,20.0,801.67,12,Guanajuato,MX
1679,7502235760214,12.0,401.86,12,Guanajuato,MX
1679,7502235760245,5.0,341.32,12,Guanajuato,MX
1679,7502235760252,7.0,849.97,12,Guanajuato,MX
1679,7502235760269,3.0,415.38,12,Guanajuato,MX
1679,7502235760276,37.0,305.34,12,Guanajuato,MX
1679,7502235760283,46.0,450.8,12,Guanajuato,MX
1679,7502235760337,35.0,703.4,12,Guanajuato,MX
1679,7502235760368,21.0,303.12,12,Guanajuato,MX
1679,7502235760375,10.0,240.86,12,Guanajuato,MX
1679,7502235760382,11.0,374.81,12,Guanajuato,MX
1679,7502235760412,13.0,435.34,12,Guanajuato,MX
1679,7502235760429,6.0,373.52,12,Guanajuato,MX
1679,7502235760467,11.0,701.18,12,Guanajuato,MX
1679,7502235760481,18.0,437.92,12,Guanajuato,MX
1679,7502235760504,5.0,773.91,12,Guanajuato,MX
1679,7502235760511,2.0,1745.24,12,Guanajuato,MX
1679,7502235760535,11.0,445.8,12,Guanajuato,MX
1679,7502235760641,2.0,437.92,12,Guanajuato,MX
1679,7502235820888,2.0,41.38,11,Guanajuato,MX
1679,7502235820956,2.0,34.91,11,Guanajuato,MX
1679,7502241941331,8.0,1131.77,11,Guanajuato,MX
1679,7502241941768,1.0,925.59,38,Guanajuato,MX
1679,7502241941911,6.0,737.13,11,Guanajuato,MX
1679,7502241941928,35.0,1432.99,11,Guanajuato,MX
1679,7502241941935,25.0,1466.06,11,Guanajuato,MX
1679,7502242120018,6.0,390.91,12,Guanajuato,MX
1679,7502242700036,6.0,453.33,11,Guanajuato,MX
1679,7502242700203,39.0,88.41,12,Guanajuato,MX
1679,7502242700272,4.0,261.36,38,Guanajuato,MX
1679,7502242700463,13.0,252.13,11,Guanajuato,MX
1679,7502242701460,1.0,335.32,12,Guanajuato,MX
1679,7502246640611,2.0,733.26,19,Guanajuato,MX
1679,7502246640970,3.0,161.92,11,Guanajuato,MX
1679,7502246642004,1.0,225.49,38,Guanajuato,MX
1679,7502246642011,7.0,452.07,12,Guanajuato,MX
1679,7502246642189,5.0,314.88,11,Guanajuato,MX
1679,7502253072597,7.0,604.74,11,Guanajuato,MX
1679,7502253072603,22.0,1060.09,38,Guanajuato,MX
1679,7502253072917,8.0,755.86,11,Guanajuato,MX
1679,7502253072924,27.0,757.26,38,Guanajuato,MX
1679,7502253072931,13.0,1187.35,38,Guanajuato,MX
1679,7502253072962,1.0,357.68,38,Guanajuato,MX
1679,7502253072979,9.0,1171.12,38,Guanajuato,MX
1679,7502253073044,4.0,592.81,38,Guanajuato,MX
1679,7502253073211,9.0,167.59,11,Guanajuato,MX
1679,7502253073501,3.0,375.24,11,Guanajuato,MX
1679,7502253073624,8.0,432.86,11,Guanajuato,MX
1679,7502253073679,3.0,795.83,38,Guanajuato,MX
1679,7502253073730,1.0,122.59,38,Guanajuato,MX
1679,7502253073792,4.0,468.37,38,Guanajuato,MX
1679,7502253073815,4.0,404.74,38,Guanajuato,MX
1679,7502253073884,14.0,1103.29,38,Guanajuato,MX
1679,7502253073945,4.0,173.18,38,Guanajuato,MX
1679,7502253073952,7.0,671.28,11,Guanajuato,MX
1679,7502255000000,1.0,15.79,11,Guanajuato,MX
1679,7502256723687,6.0,35.13,11,Guanajuato,MX
1679,7502256729481,2.0,94.15,11,Guanajuato,MX
1679,7502256729498,3.0,44.1,11,Guanajuato,MX
1679,7502265600016,5.0,638.44,12,Guanajuato,MX
1679,7502268540692,1.0,107.62,11,Guanajuato,MX
1679,7502268541484,23.0,14.46,11,Guanajuato,MX
1679,7502275100018,2.0,2117.05,11,Guanajuato,MX
1679,7502275470500,14.0,745.29,11,Guanajuato,MX
1679,7502276040351,10.0,69.42,11,Guanajuato,MX
1679,7502276040368,62.0,50.4,11,Guanajuato,MX
1679,7502276040375,3.0,25.18,11,Guanajuato,MX
1679,7502276040382,42.0,44.55,38,Guanajuato,MX
1679,7502276040405,19.0,48.37,11,Guanajuato,MX
1679,7502276040436,2.0,64.5,12,Guanajuato,MX
1679,7502276040597,2.0,45.08,11,Guanajuato,MX
1679,7502276040603,13.0,70.0,11,Guanajuato,MX
1679,7502276040627,3.0,16.01,11,Guanajuato,MX
1679,7502276040641,1.0,16.0,11,Guanajuato,MX
1679,7503000504095,17.0,22.32,11,Guanajuato,MX
1679,7503000645477,5.0,703.1,38,Guanajuato,MX
1679,7503000883053,2.0,1344.52,11,Guanajuato,MX
1679,7503000883060,5.0,1696.18,11,Guanajuato,MX
1679,7503000883398,5.0,1633.82,11,Guanajuato,MX
1679,7503000883527,9.0,1037.08,38,Guanajuato,MX
1679,7503000883657,2.0,1561.73,11,Guanajuato,MX
1679,7503000883664,1.0,1305.82,12,Guanajuato,MX
1679,7503000883879,1.0,726.87,11,Guanajuato,MX
1679,7503001327242,4.0,71.84,11,Guanajuato,MX
1679,7503002057810,1.0,130.6,11,Guanajuato,MX
1679,7503003406327,3.0,11.65,11,Guanajuato,MX
1679,7503003406334,10.0,19.96,11,Guanajuato,MX
1679,7503003406723,35.0,4.75,12,Guanajuato,MX
1679,7503003746065,4.0,1620.89,12,Guanajuato,MX
1679,7503003746089,6.0,1101.39,12,Guanajuato,MX
1679,7503003746096,1.0,1620.89,12,Guanajuato,MX
1679,7503003746119,1.0,777.97,12,Guanajuato,MX
1679,7503003746126,5.0,1474.46,12,Guanajuato,MX
1679,7503003746157,18.0,1576.32,12,Guanajuato,MX
1679,7503003746409,1.0,1079.1,12,Guanajuato,MX
1679,7503003746416,1.0,1415.89,12,Guanajuato,MX
1679,7503003746447,1.0,766.51,12,Guanajuato,MX
1679,7503003746515,1.0,1487.83,12,Guanajuato,MX
1679,7503004908738,1.0,21.01,12,Guanajuato,MX
1679,7503005569105,2.0,234.61,11,Guanajuato,MX
1679,7503006698255,5.0,186.39,11,Guanajuato,MX
1679,7503006698323,5.0,239.65,38,Guanajuato,MX
1679,7503006698651,12.0,205.56,11,Guanajuato,MX
1679,7503006916045,3.0,459.03,12,Guanajuato,MX
1679,7503006916083,2.0,849.76,12,Guanajuato,MX
1679,7503006916465,5.0,473.3,38,Guanajuato,MX
1679,7503006916526,2.0,716.8,11,Guanajuato,MX
1679,7503006916571,10.0,1240.0,12,Guanajuato,MX
1679,7503006916700,10.0,521.06,12,Guanajuato,MX
1679,7503006916779,9.0,876.5,12,Guanajuato,MX
1679,7503006916809,6.0,1327.46,12,Guanajuato,MX
1679,7503006916885,12.0,331.87,12,Guanajuato,MX
1679,7503007315038,20.0,451.72,11,Guanajuato,MX
1679,7503007704023,13.0,601.66,12,Guanajuato,MX
1679,7503007704047,3.0,542.9,12,Guanajuato,MX
1679,7503007704054,7.0,759.25,12,Guanajuato,MX
1679,7503007704504,84.0,251.8,11,Guanajuato,MX
1679,7503007704566,47.0,466.14,12,Guanajuato,MX
1679,7503007704597,8.0,253.05,12,Guanajuato,MX
1679,7503007704603,1.0,505.33,12,Guanajuato,MX
1679,7503007704610,14.0,819.15,38,Guanajuato,MX
1679,7503007704627,1.0,486.29,12,Guanajuato,MX
1679,7503007704634,28.0,788.31,12,Guanajuato,MX
1679,7503007704658,189.0,386.26,12,Guanajuato,MX
1679,7503007822000,2.0,525.08,38,Guanajuato,MX
1679,7503007822284,101.0,336.34,38,Guanajuato,MX
1679,7503007822291,13.0,350.8,11,Guanajuato,MX
1679,7503007822611,5.0,442.93,12,Guanajuato,MX
1679,7503007822635,8.0,3246.41,38,Guanajuato,MX
1679,7503007822642,2.0,707.34,11,Guanajuato,MX
1679,7503007822659,1.0,2922.86,38,Guanajuato,MX
1679,7503007822666,11.0,839.25,11,Guanajuato,MX
1679,7503007822680,7.0,43.2,38,Guanajuato,MX
1679,7503007822710,4.0,4141.16,38,Guanajuato,MX
1679,7503007822871,1.0,1147.47,38,Guanajuato,MX
1679,7503007822888,3.0,2865.52,11,Guanajuato,MX
1679,7503007822895,8.0,2062.67,11,Guanajuato,MX
1679,7503007822901,9.0,3304.49,38,Guanajuato,MX
1679,7503007822918,15.0,3705.97,38,Guanajuato,MX
1679,7503008344891,7.0,624.85,12,Guanajuato,MX
1679,7503008821019,1.0,150.91,12,Guanajuato,MX
1679,7503008821026,13.0,152.85,11,Guanajuato,MX
1679,7503008821033,1.0,179.97,12,Guanajuato,MX
1679,7503008821101,7.0,60.71,12,Guanajuato,MX
1679,7503008821330,3.0,161.07,11,Guanajuato,MX
1679,7503008821422,5.0,151.35,12,Guanajuato,MX
1679,7503012267063,23.0,471.18,12,Guanajuato,MX
1679,7503013040313,4.0,444.63,12,Guanajuato,MX
1679,7503013834004,2.0,563.49,12,Guanajuato,MX
1679,7503014492029,36.0,393.64,12,Guanajuato,MX
1679,7503014492043,14.0,500.67,12,Guanajuato,MX
1679,7503014492081,40.0,538.8,12,Guanajuato,MX
1679,7503014492098,4.0,266.16,12,Guanajuato,MX
1679,7503014492135,8.0,208.14,12,Guanajuato,MX
1679,7503014492166,6.0,324.03,12,Guanajuato,MX
1679,7503014492173,5.0,350.24,12,Guanajuato,MX
1679,7503014492180,3.0,511.81,12,Guanajuato,MX
1679,7503014492197,42.0,393.79,12,Guanajuato,MX
1679,75030155,3.0,128.96,38,Guanajuato,MX
1679,75048013,16.0,202.83,12,Guanajuato,MX
1679,75051389,31.0,349.96,11,Guanajuato,MX
1679,75052782,18.0,373.47,12,Guanajuato,MX
1679,7506195102640,3.0,75.7,11,Guanajuato,MX
1679,7506195137161,4.0,59.84,11,Guanajuato,MX
1679,7506205809217,1.0,165.79,12,Guanajuato,MX
1679,7506205809316,9.0,524.13,12,Guanajuato,MX
1679,7506205810039,1.0,329.69,12,Guanajuato,MX
1679,75062613,2.0,23.11,11,Guanajuato,MX
1679,7506295356776,7.0,34.81,11,Guanajuato,MX
1679,7506295369387,2.0,43.0,12,Guanajuato,MX
1679,7506295385424,1.0,33.11,38,Guanajuato,MX
1679,7506295800057,17.0,78.81,12,Guanajuato,MX
1679,7506306217508,3.0,89.13,11,Guanajuato,MX
1679,7506306219922,1.0,20.29,11,Guanajuato,MX
1679,7506306223035,29.0,27.93,11,Guanajuato,MX
1679,7506306249042,60.0,36.38,11,Guanajuato,MX
1679,7506306249059,15.0,84.67,11,Guanajuato,MX
1679,7506306249356,19.0,21.38,11,Guanajuato,MX
1679,7506317100400,2.0,644.19,12,Guanajuato,MX
1679,7506317100448,17.0,1178.74,12,Guanajuato,MX
1679,7506317100455,22.0,1063.04,12,Guanajuato,MX
1679,7506317100554,1.0,457.44,12,Guanajuato,MX
1679,7506317100646,13.0,474.65,12,Guanajuato,MX
1679,7506317100677,4.0,857.73,12,Guanajuato,MX
1679,7506317100707,19.0,1531.41,12,Guanajuato,MX
1679,7506317100714,10.0,1531.41,12,Guanajuato,MX
1679,7506317100790,2.0,1052.52,11,Guanajuato,MX
1679,7506334400002,1.0,441.35,12,Guanajuato,MX
1679,7506334400019,9.0,646.1,38,Guanajuato,MX
1679,7506338200004,2.0,18.37,19,Guanajuato,MX
1679,7506339394733,48.0,71.94,12,Guanajuato,MX
1679,7506339397802,8.0,66.52,12,Guanajuato,MX
1679,7506339398427,1.0,42.07,38,Guanajuato,MX
1679,7506352500036,5.0,369.82,12,Guanajuato,MX
1679,7506352500074,7.0,488.32,12,Guanajuato,MX
1679,7506358100001,10.0,718.21,11,Guanajuato,MX
1679,7506358100018,10.0,447.52,11,Guanajuato,MX
1679,7506358100056,3.0,602.0,12,Guanajuato,MX
1679,7506358100087,16.0,811.44,11,Guanajuato,MX
1679,7506358100094,17.0,1260.84,12,Guanajuato,MX
1679,7506376000253,18.0,65.44,11,Guanajuato,MX
1679,7506376000260,19.0,66.61,11,Guanajuato,MX
1679,7506376000277,20.0,66.61,11,Guanajuato,MX
1679,7506384300079,1.0,615.97,12,Guanajuato,MX
1679,7506384300291,2.0,1127.1,12,Guanajuato,MX
1679,7506384301090,3.0,544.5,12,Guanajuato,MX
1679,7506384301199,2.0,533.06,11,Guanajuato,MX
1679,7506384301465,6.0,668.69,12,Guanajuato,MX
1679,7506400900672,7.0,1091.0,11,Guanajuato,MX
1679,7506400900689,1.0,1535.73,12,Guanajuato,MX
1679,7506400900733,3.0,298.93,11,Guanajuato,MX
1679,7506400900740,6.0,293.7,11,Guanajuato,MX
1679,7506400900764,13.0,703.63,11,Guanajuato,MX
1679,7506400900832,3.0,859.85,38,Guanajuato,MX
1679,7506425604265,1.0,161.11,11,Guanajuato,MX
1679,7506425604340,1.0,255.65,11,Guanajuato,MX
1679,7506425606931,2.0,11.6,11,Guanajuato,MX
1679,7506425607808,5.0,40.27,11,Guanajuato,MX
1679,7506425608867,60.0,59.44,11,Guanajuato,MX
1679,7506425613168,12.0,21.01,11,Guanajuato,MX
1679,7506429300002,1.0,616.01,11,Guanajuato,MX
1679,7506429300026,11.0,298.04,11,Guanajuato,MX
1679,7506429300071,2.0,540.55,11,Guanajuato,MX
1679,7506442700377,7.0,887.29,11,Guanajuato,MX
1679,7506442700384,2.0,791.04,12,Guanajuato,MX
1679,7506442701527,8.0,910.44,11,Guanajuato,MX
1679,7506442701534,1.0,1618.82,12,Guanajuato,MX
1679,7506442701558,15.0,243.43,11,Guanajuato,MX
1679,7506442701831,4.0,246.0,11,Guanajuato,MX
1679,7506460100890,9.0,135.72,12,Guanajuato,MX
1679,7506460100913,3.0,91.54,12,Guanajuato,MX
1679,7506460101002,1.0,48.97,12,Guanajuato,MX
1679,7506501400057,3.0,487.32,12,Guanajuato,MX
1679,75076252,1.0,47.1,11,Guanajuato,MX
1679,7509546000343,3.0,34.61,11,Guanajuato,MX
1679,7509546000350,4.0,55.34,11,Guanajuato,MX
1679,7509546007083,6.0,17.45,11,Guanajuato,MX
1679,7509546026114,1.0,70.84,11,Guanajuato,MX
1679,7509546039152,12.0,16.48,11,Guanajuato,MX
1679,7509546054032,2.0,15.91,11,Guanajuato,MX
1679,7509546054650,1.0,53.65,11,Guanajuato,MX
1679,7509546068343,2.0,53.04,11,Guanajuato,MX
1679,7509546655734,3.0,15.3,11,Guanajuato,MX
1679,7509552455557,3.0,77.48,11,Guanajuato,MX
1679,7509552817348,1.0,86.97,11,Guanajuato,MX
1679,7509552840322,8.0,163.86,11,Guanajuato,MX
1679,7509552840339,4.0,169.58,11,Guanajuato,MX
1679,7509552842319,1.0,85.02,11,Guanajuato,MX
1679,7509552843620,2.0,181.9,11,Guanajuato,MX
1679,7509552844634,1.0,26.74,11,Guanajuato,MX
1679,7509552845884,2.0,58.59,11,Guanajuato,MX
1679,7509552849493,1.0,128.39,11,Guanajuato,MX
1679,7509552849523,1.0,45.59,11,Guanajuato,MX
1679,7509552875416,1.0,101.51,11,Guanajuato,MX
1679,7509552875461,4.0,127.89,11,Guanajuato,MX
1679,7509552901511,6.0,33.31,11,Guanajuato,MX
1679,7509552908749,1.0,31.31,11,Guanajuato,MX
1679,7509552909821,6.0,23.26,11,Guanajuato,MX
1679,7509552912012,1.0,107.98,11,Guanajuato,MX
1679,756058842375,2.0,600.0,12,Guanajuato,MX
1679,7590002012468,115.0,91.89,11,Guanajuato,MX
1679,7590002012475,79.0,156.23,11,Guanajuato,MX
1679,7590002037843,4.0,76.36,11,Guanajuato,MX
1679,7590002042090,3.0,206.82,11,Guanajuato,MX
1679,7590002046234,1.0,30.1,11,Guanajuato,MX
1679,7613031893003,2.0,231.5,11,Guanajuato,MX
1679,7613326005074,5.0,435.25,11,Guanajuato,MX
1679,7613326005081,5.0,633.15,11,Guanajuato,MX
1679,7613326005678,8.0,414.2,12,Guanajuato,MX
1679,7613427011004,1.0,252.72,11,Guanajuato,MX
1679,7613427011424,17.0,48.19,12,Guanajuato,MX
1679,7613427011707,3.0,165.26,11,Guanajuato,MX
1679,7613427011776,13.0,291.01,11,Guanajuato,MX
1679,762860013469,10.0,432.89,12,Guanajuato,MX
1679,762860013476,17.0,432.89,12,Guanajuato,MX
1679,762860013483,23.0,432.89,12,Guanajuato,MX
1679,7680335240802,8.0,1154.4,12,Guanajuato,MX
1679,7680516100161,3.0,1029.27,12,Guanajuato,MX
1679,768455107063,4.0,905.02,12,Guanajuato,MX
1679,7702003469565,7.0,74.89,11,Guanajuato,MX
1679,7702003476594,11.0,32.36,12,Guanajuato,MX
1679,7702003477270,9.0,44.98,11,Guanajuato,MX
1679,7702018001071,2.0,94.02,12,Guanajuato,MX
1679,7702018072392,1.0,47.63,12,Guanajuato,MX
1679,7702018983872,1.0,63.73,12,Guanajuato,MX
1679,7702031244509,6.0,70.83,12,Guanajuato,MX
1679,7702031288497,5.0,51.47,11,Guanajuato,MX
1679,7702031291565,12.0,44.75,11,Guanajuato,MX
1679,7702031293538,1.0,73.79,11,Guanajuato,MX
1679,7702031887911,5.0,40.6,11,Guanajuato,MX
1679,7702031976394,8.0,48.81,38,Guanajuato,MX
1679,7702031976493,5.0,83.53,38,Guanajuato,MX
1679,7702035422323,2.0,88.1,12,Guanajuato,MX
1679,7702035457639,1.0,81.47,11,Guanajuato,MX
1679,7702035870384,6.0,37.52,38,Guanajuato,MX
1679,7702134108104,7.0,125.66,11,Guanajuato,MX
1679,7703153030735,4.0,508.67,12,Guanajuato,MX
1679,7703153030773,4.0,417.86,19,Guanajuato,MX
1679,7703331157025,5.0,736.68,11,Guanajuato,MX
1679,7703331157506,2.0,452.12,11,Guanajuato,MX
1679,7706127006637,31.0,1042.15,12,Guanajuato,MX
1679,7730766000510,7.0,1130.66,11,Guanajuato,MX
1679,7730766000527,10.0,1085.43,11,Guanajuato,MX
1679,7730766001043,3.0,458.9,11,Guanajuato,MX
1679,7730766001050,3.0,440.54,11,Guanajuato,MX
1679,7730766001067,4.0,440.54,38,Guanajuato,MX
1679,7730766001739,4.0,730.22,38,Guanajuato,MX
1679,7730979093019,6.0,544.66,11,Guanajuato,MX
1679,7730979093026,24.0,568.33,11,Guanajuato,MX
1679,7730979094092,38.0,1243.72,11,Guanajuato,MX
1679,7730979095341,6.0,1599.35,11,Guanajuato,MX
1679,7730979095464,2.0,530.57,11,Guanajuato,MX
1679,7730979095907,7.0,1730.76,38,Guanajuato,MX
1679,7730979095914,7.0,890.05,38,Guanajuato,MX
1679,7730979095938,4.0,313.68,11,Guanajuato,MX
1679,7730979095969,1.0,1169.13,11,Guanajuato,MX
1679,7730979096270,6.0,601.88,12,Guanajuato,MX
1679,7730979097154,7.0,283.39,11,Guanajuato,MX
1679,7730979097192,50.0,966.36,38,Guanajuato,MX
1679,7730979097284,7.0,534.03,12,Guanajuato,MX
1679,7730979097338,7.0,918.51,11,Guanajuato,MX
1679,7730979097628,1.0,530.56,11,Guanajuato,MX
1679,7730979097635,2.0,950.93,11,Guanajuato,MX
1679,7730979097642,2.0,659.36,11,Guanajuato,MX
1679,7730979097666,9.0,2026.27,11,Guanajuato,MX
1679,7730979097673,1.0,2010.57,11,Guanajuato,MX
1679,7730979097680,1.0,407.86,11,Guanajuato,MX
1679,7730979097697,11.0,705.43,11,Guanajuato,MX
1679,7730979097772,3.0,691.83,11,Guanajuato,MX
1679,7730979097789,3.0,1302.53,11,Guanajuato,MX
1679,7730979097833,10.0,588.55,38,Guanajuato,MX
1679,7730979097840,6.0,764.66,38,Guanajuato,MX
1679,7730979097857,10.0,1090.21,38,Guanajuato,MX
1679,7730979097994,23.0,463.07,11,Guanajuato,MX
1679,7730979098007,61.0,672.94,11,Guanajuato,MX
1679,7730979098090,5.0,1441.47,11,Guanajuato,MX
1679,7730979098175,8.0,1372.8,11,Guanajuato,MX
1679,7730979098182,9.0,1272.24,11,Guanajuato,MX
1679,7730979098373,2.0,822.16,38,Guanajuato,MX
1679,7730979099349,3.0,1595.46,38,Guanajuato,MX
1679,7791293022598,2.0,53.69,11,Guanajuato,MX
1679,7791293025797,1.0,53.68,11,Guanajuato,MX
1679,7791293032450,4.0,52.76,11,Guanajuato,MX
1679,7794640170133,4.0,89.05,11,Guanajuato,MX
1679,7794640171444,6.0,56.32,11,Guanajuato,MX
1679,7794640660627,10.0,65.37,38,Guanajuato,MX
1679,7795367551731,15.0,2620.8,12,Guanajuato,MX
1679,7795367551748,2.0,2620.8,11,Guanajuato,MX
1679,7795368054514,2.0,546.0,11,Guanajuato,MX
1679,7795368054545,6.0,434.0,11,Guanajuato,MX
1679,7795368054552,15.0,529.9,11,Guanajuato,MX
1679,7795368054590,4.0,476.0,11,Guanajuato,MX
1679,7795368547177,3.0,490.75,12,Guanajuato,MX
1679,7795368547511,4.0,519.35,12,Guanajuato,MX
1679,7798016922845,2.0,272.26,11,Guanajuato,MX
1679,7798016922852,4.0,462.84,11,Guanajuato,MX
1679,7798140259381,3.0,312.44,11,Guanajuato,MX
1679,7800005064020,15.0,52.18,12,Guanajuato,MX
1679,7800005082024,19.0,51.5,11,Guanajuato,MX
1679,7800005082123,2.0,51.51,12,Guanajuato,MX
1679,780083140588,3.0,37.4,11,Guanajuato,MX
1679,7803510001689,16.0,144.93,11,Guanajuato,MX
1679,7803510001818,6.0,94.76,38,Guanajuato,MX
1679,7803510003409,22.0,121.28,38,Guanajuato,MX
1679,7803510441010,9.0,126.34,11,Guanajuato,MX
1679,7841141002699,15.0,773.78,38,Guanajuato,MX
1679,7841141002712,18.0,991.14,38,Guanajuato,MX
1679,7841141002828,1.0,407.54,38,Guanajuato,MX
1679,7841141002835,5.0,515.19,38,Guanajuato,MX
1679,7841141003436,50.0,483.81,11,Guanajuato,MX
1679,7841141003528,8.0,364.13,38,Guanajuato,MX
1679,7841141003726,26.0,811.2,38,Guanajuato,MX
1679,7841141003733,7.0,920.38,38,Guanajuato,MX
1679,7841141003900,42.0,1074.59,38,Guanajuato,MX
1679,7841141003917,3.0,594.63,38,Guanajuato,MX
1679,7841141003924,8.0,858.46,38,Guanajuato,MX
1679,7841141004051,12.0,560.16,11,Guanajuato,MX
1679,7841141004198,22.0,661.46,11,Guanajuato,MX
1679,7841141004303,38.0,687.4,38,Guanajuato,MX
1679,7861073970361,6.0,535.19,11,Guanajuato,MX
1679,7861073970637,13.0,601.73,11,Guanajuato,MX
1679,788115529776,5.0,271.43,11,Guanajuato,MX
1679,788115529790,3.0,271.43,11,Guanajuato,MX
1679,7891010020927,2.0,87.84,11,Guanajuato,MX
1679,7891010974329,3.0,45.0,11,Guanajuato,MX
1679,7891010974336,9.0,74.95,11,Guanajuato,MX
1679,7891024027363,1.0,11.84,11,Guanajuato,MX
1679,7891024030806,3.0,56.44,11,Guanajuato,MX
1679,7891024134405,1.0,72.19,11,Guanajuato,MX
1679,7891024179420,1.0,56.44,11,Guanajuato,MX
1679,7891051037878,1.0,34.89,12,Guanajuato,MX
1679,7891317013448,10.0,257.55,11,Guanajuato,MX
1679,7891317019419,14.0,1149.31,11,Guanajuato,MX
1679,7891317019457,21.0,1075.05,11,Guanajuato,MX
1679,7891317019471,37.0,1085.85,11,Guanajuato,MX
1679,7891317019525,2.0,1116.05,11,Guanajuato,MX
1679,7891317019587,24.0,818.65,11,Guanajuato,MX
1679,7891317019648,35.0,1153.36,11,Guanajuato,MX
1679,7891317019679,2.0,862.26,11,Guanajuato,MX
1679,7891317019747,8.0,146.13,11,Guanajuato,MX
1679,7891317019778,3.0,457.6,12,Guanajuato,MX
1679,7891317019785,3.0,509.59,11,Guanajuato,MX
1679,7891317019815,40.0,552.14,12,Guanajuato,MX
1679,7891317027476,4.0,751.29,11,Guanajuato,MX
1679,7891317027506,20.0,1017.61,38,Guanajuato,MX
1679,7891317027513,10.0,666.02,38,Guanajuato,MX
1679,7891317027537,7.0,1075.77,38,Guanajuato,MX
1679,7891317028756,10.0,346.99,11,Guanajuato,MX
1679,7891317030520,1.0,383.99,11,Guanajuato,MX
1679,7896009400148,5.0,108.87,38,Guanajuato,MX
1679,7896009490651,75.0,100.83,38,Guanajuato,MX
1679,7896116865663,2.0,544.22,11,Guanajuato,MX
1679,7896116866165,1.0,371.99,11,Guanajuato,MX
1679,7899706181815,2.0,160.34,11,Guanajuato,MX
1679,7899706181877,1.0,160.34,11,Guanajuato,MX
1679,8019561290319,3.0,156.82,12,Guanajuato,MX
1679,8020030000704,6.0,319.2,38,Guanajuato,MX
1679,8020030053106,5.0,578.56,38,Guanajuato,MX
1679,8020030095076,20.0,494.49,11,Guanajuato,MX
1679,8027950210466,4.0,682.43,12,Guanajuato,MX
1679,8027950210473,16.0,1819.42,11,Guanajuato,MX
1679,8027950210527,12.0,1809.41,11,Guanajuato,MX
1679,8044000014089,20.0,1415.91,11,Guanajuato,MX
1679,812608030088,2.0,149.01,11,Guanajuato,MX
1679,812608030095,1.0,54.24,12,Guanajuato,MX
1679,83078003616,3.0,33.18,11,Guanajuato,MX
1679,83078003623,1.0,36.87,11,Guanajuato,MX
1679,83078003630,20.0,33.18,11,Guanajuato,MX
1679,83078003647,6.0,33.18,11,Guanajuato,MX
1679,83078004644,2.0,33.18,11,Guanajuato,MX
